,run,trial,startID,goalID,cue,CWhead,CCWhead,feedbackType,goalError,pathDistance,shPathError,startNavTime,endNavTime,navTime,arrowsDispTime,selectTime,selectChoice,selectHead,RT,subID,trialTypeContext,trialTypeNumCon,trialTypeEdgeLen,maze,mazeOrder,landmarkID,goalLM
83,9,4,8,13,cue22,-23.860641462199997,156.13935853799998,correct,0.147277413,44.5,0.147251294,6074.085999999999,6090.4259999999995,16.34,6072.976,6074.085999999999,UP_SELECTION,-23.86064146,1.11,HSR02,across,2.0,2.0,3.0,3,3,landmark4B
84,9,5,13,15,cue20,102.78110517799999,-77.2188948219,incorrect,55.75857181,97.4,53.77588276,6099.986,6137.916,37.93,6097.4259999999995,6099.986,DOWN_SELECTION,102.7811052,2.56,HSR02,within,1.0,2.0,3.0,3,12,landmark8B
85,9,6,15,4,cue8,-43.641695038,136.358304962,incorrect,38.93982371,16.4,-55.47857072,6156.096,6171.596,15.5,6151.376,6156.096,DOWN_SELECTION,136.358305,4.72,HSR02,across,2.0,3.0,1.0,1,4,landmark2B
86,9,7,4,10,cue14,265.99410223900003,85.99410223870001,tooLong,2.854054282,49.2,9.558681599,6186.255999999999,6219.156,32.9,6185.076999999999,6186.255999999999,DOWN_SELECTION,85.99410224,1.179,HSR02,across,2.0,2.0,2.0,2,9,landmark5B
87,9,8,10,7,cue11,192.38214593700002,12.3821459369,incorrect,29.74938127,108.2,68.34547033,6233.126,6288.968000000001,55.842,6226.146,6233.126,DOWN_SELECTION,12.38214594,6.98,HSR02,within,1.0,2.0,2.0,2,6,landmark12B
88,9,9,7,3,cue9,35.153463033,215.15346303299998,correct,0.822071338,55.9,7.966381955,6303.765,6323.626,19.861,6302.4259999999995,6303.765,UP_SELECTION,35.15346303,1.339,HSR02,across,3.0,3.0,1.0,1,3,landmark4B
89,9,10,3,1,cue3,-38.0101345438,141.989865456,incorrect,40.51147167,106.3,60.52970245,6331.436,6380.368,48.931999999999995,6330.585999999999,6331.436,DOWN_SELECTION,141.9898655,0.85,HSR02,within,1.0,2.0,1.0,1,1,landmark18B
90,10,1,1,11,cue2,107.54615843799999,-72.4538415622,tooLong,0.460052729,89.4,21.147284399999997,6407.607,6447.5109999999995,39.904,6403.786999999999,6407.607,DOWN_SELECTION,-72.45384156,3.82,HSR02,across,3.0,3.0,3.0,3,7,landmark7B
91,10,2,11,5,cue18,207.840947976,27.8409479757,tooLong,1.581621341,84.8,38.24021148,6456.736999999999,6490.727,33.99,6454.52,6456.736999999999,DOWN_SELECTION,27.84094798,2.217,HSR02,across,3.0,2.0,1.0,1,5,landmark13B
92,10,3,5,12,cue21,217.757113597,37.7571135965,incorrect,4.036382075,115.3,63.75072474,6499.4169999999995,6562.437,63.02,6497.706,6499.4169999999995,DOWN_SELECTION,217.7571136,1.7109999999999999,HSR02,across,2.0,3.0,3.0,3,10,landmark11B
93,10,4,12,14,cue16,145.579686976,-34.420313024,correct,0.117978894,40.2,-0.11803160300000001,6588.1669999999995,6602.6669999999995,14.5,6575.897,6588.1669999999995,DOWN_SELECTION,-34.42031302,12.27,HSR02,within,1.0,2.0,3.0,3,11,landmark1B
94,10,5,14,6,cue17,-12.3971927173,167.602807283,tooLong,2.982485604,77.1,9.905223935,6613.007,6650.267,37.26,6609.647,6613.007,DOWN_SELECTION,-12.39719272,3.36,HSR02,across,3.0,3.0,2.0,2,5,landmark13B
95,10,6,6,9,cue6,72.3727287096,252.37272871,incorrect,35.47777096,183.1,134.9603644,6663.496999999999,6735.8,72.303,6657.257,6663.496999999999,DOWN_SELECTION,72.37272871,6.24,HSR02,within,1.0,2.0,2.0,2,8,landmark14B
96,10,7,9,2,cue13,230.72509544599998,50.7250954461,incorrect,26.05198963,106.0,14.03323397,6751.826999999999,6800.996999999999,49.17,6749.257,6751.826999999999,DOWN_SELECTION,50.72509545,2.57,HSR02,across,3.0,4.0,1.0,1,2,landmark6B
97,10,8,2,8,cue4,80.0089957311,260.00899573099997,tooLong,3.234304083,100.3,29.92053227,6817.238,6870.238,53.0,6814.468000000001,6817.238,UP_SELECTION,80.00899573,2.77,HSR02,across,3.0,3.0,2.0,2,7,landmark7B
98,10,9,8,2,cue13,-23.860641462199997,156.13935853799998,incorrect,24.43596031,49.4,-20.97946773,6878.467,6915.081,36.614000000000004,6877.218000000001,6878.467,DOWN_SELECTION,156.1393585,1.249,HSR02,across,3.0,3.0,1.0,1,2,landmark6B
99,10,10,2,4,cue8,80.0089957311,260.00899573099997,incorrect,38.88771272,100.8,48.62161099,6932.081999999999,6979.938,47.856,6928.566999999999,6932.081999999999,DOWN_SELECTION,80.00899573,3.515,HSR02,within,1.0,2.0,1.0,1,4,landmark2B
100,11,1,4,11,cue2,265.99410223900003,85.99410223870001,tooLong,3.55205022,86.7,38.25066791,7025.56,7072.045999999999,46.486000000000004,7019.06,7025.56,DOWN_SELECTION,85.99410224,6.5,HSR02,across,2.0,3.0,3.0,3,7,landmark7B
101,11,2,11,13,cue22,207.840947976,27.8409479757,tooLong,1.1547001609999998,67.3,23.67667916,7079.866,7110.326,30.46,7079.026,7079.866,UP_SELECTION,27.84094798,0.84,HSR02,within,1.0,2.0,3.0,3,3,landmark4B
102,11,3,13,6,cue17,102.78110517799999,-77.2188948219,incorrect,5.235355597,79.2,34.29564795,7118.295999999999,7156.67,38.374,7117.315,7118.295999999999,UP_SELECTION,102.7811052,0.981,HSR02,across,3.0,2.0,2.0,2,5,landmark13B
103,11,4,6,14,cue16,72.3727287096,252.37272871,incorrect,17.30175832,46.5,-19.72057606,7172.026,7198.246,26.22,7170.107,7172.026,DOWN_SELECTION,252.3727287,1.919,HSR02,across,3.0,3.0,3.0,3,11,landmark1B
104,11,5,14,12,cue21,-12.3971927173,167.602807283,correct,2.081815823,42.4,2.081968397,7216.736,7231.826,15.09,7211.706,7216.736,DOWN_SELECTION,-12.39719272,5.03,HSR02,within,1.0,2.0,3.0,3,10,landmark11B
105,11,6,12,7,cue11,145.579686976,-34.420313024,tooLong,2.283251596,104.2,67.38246989,7239.526,7278.896,39.37,7238.809,7239.526,DOWN_SELECTION,-34.42031302,0.7170000000000001,HSR02,across,2.0,2.0,2.0,2,6,landmark12B
106,11,7,7,10,cue14,35.153463033,215.15346303299998,correct,0.745470792,40.6,0.745470332,7295.981,7312.876,16.895,7285.835999999999,7295.981,UP_SELECTION,35.15346303,10.145,HSR02,within,1.0,2.0,2.0,2,9,landmark5B
